id,nombre_esp,nombre_eng,nombre_lat,mapa,titulo,habitat,sabias que,migracion,dimorfismo,tamaño,orden,especie,url_imagen,url_ave
14-sula-variegata,Piquero,Peruvian Booby,Sula variegata,https://aves.ninjas.cl/api/site/assets/files/3416/map.svg,Entre la Región de Arica y Parinacota y la Región de Los Lagos,,,True,False,71 - 76 cm.,Suliformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3415/18082018082127piquero_carlos_monteverde_web.jpg,https://aves.ninjas.cl/api/birds/14-sula-variegata
201-zonotrichia-capensis,Chincol,Rufous-collared Sparrow,Zonotrichia capensis,https://aves.ninjas.cl/api/site/assets/files/3418/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,,,False,False,12 - 15 cm.,Passeriformes - Suborden Tyranni,Nativa,https://aves.ninjas.cl/api/site/assets/files/3417/13092018013010.jpg,https://aves.ninjas.cl/api/birds/201-zonotrichia-capensis
7-podiceps-major,Huala,Great Grebe,Podiceps major,https://aves.ninjas.cl/api/site/assets/files/3421/map.svg,Entre la Región de Atacama y la Región de Magallanes,"Estas llamativas aves se pueden observar solitarias o en parejas desde la Región de Atacama hasta la Región de Magallanes.Suelen frecuentar humedales, estuarios, lagunas, lagos, tranques, incluso zonas costeras, fiordos y estrechos.Estas aves nidifican solitarias en el agua en donde hacen un nido flotando hecho de material vegetal, colocando entre 2 a 4 huevos de color blanco crema.",Es el zambullidor más grande de Chile.,False,False,67 - 77 cm.,Podicipediformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3420/28082018060139huala_mono_andes_web.jpg,https://aves.ninjas.cl/api/birds/7-podiceps-major
194-phrygilus-gayi,Cometocino de Gay,Gray Hooded Sierra-finch,Phrygilus gayi,https://aves.ninjas.cl/api/site/assets/files/3425/map.svg,Entre la Región de Atacama y la Región del Biobío,"Se distribuye desde la Región de Atacama hasta la Región del Bío-Bío de forma continua, mientras que más hacia el sur, se le puede encontrar hasta Tierra del Fuego de forma más intermitente. Además se distribuye en regiones adyacentes de Argentina.  Durante el verano habita y nidifica en la cordillera entre los 1.500 y 3.500 metros, mientras que, al llegar el invierno, baja hasta zonas costeras. Se desplaza por diversos espacios que incluyen bosques y montañas en zona centro, hasta matorral desértico y laderas andinas en la estepa patagónica. También se le puede ver en zonas más urbanizadas, siempre asociado a arbustos, campos abiertos, cultivos o quebradas. Ubica su nido entre matorrales o arbustos a baja altura o en el suelo, donde pone entre 2-5 huevos de color verde azulado pálido con manchitas de color café/púrpura.","Se cree que el origen de su nombre proviene a una observación del naturalista alemán Claudio Gay, quien lo vió acercarse a una parrilla, a alimentarse de los restos de tocino que quedaban en esta.",False,True,15 - 17 cm.,Passeriformes - Suborden Passeres,Nativa,https://aves.ninjas.cl/api/site/assets/files/3424/15082018080014cometocino_de_gay_andre_vielma_web.jpg,https://aves.ninjas.cl/api/birds/194-phrygilus-gayi
99-haematopus-ater,Pilpilén Negro,Blackish Oystercatcher,Haematopus ater,https://aves.ninjas.cl/api/site/assets/files/3428/map.svg,Entre la Región de Atacama y la Región de Magallanes,"Especie de amplia distribución en América del Sur, describiendo su presencia en Perú, Chile, y en temporada invernal se extiende hasta Uruguay. En Chile, es un residente común y local de las playas e islotes del borde costero dispuesto desde Arica a Cabo de Hornos. Sin duda, es una especie con una gran adaptación al medio, ya que su hábitat varía desde las cálidas playas del extremo norte hasta las frías costas del extremo sur.","Esta ave es reconocida comúnmente como “pilpilén” u “ostrero”, debido a su parecido en lo físico y conductual con el pilpilén, y por su facilidad de abrir las conchas con su pico, respectivamente. Su debut en la sociedad científica a nivel mundial fue en 1825 de la mano de dos investigadores franceses. 

Símbolo de resistencia, lucha y territorialidad, esta ave da su nombre de “Pilpilén Negro”, a un periódico comunitario por la defensa del territorio, originario de la localidad de Los Choros, Coquimbo, que ha proyectado su impacto en el apoyo en intervenciones culturales sobre temáticas ambientales.  Finalmente, el protagonismo de canciones, poemas, y narrativa en general, es propiedad explicita de sus parientes cercanos,  el pilpilén común y el pilpilén austral, no obstante, se cree que las referencias en los versos de Neruda, o algunas de las menciones sobre el pilpilén en los escritos de Mariano Latorre, pueden ser inspiradas en este ejemplar. Lo que sí, es un indiscutido protagonista de los libros sobre registros y expediciones históricas sobre biodiversidad costera de nuestro país. Y, ¿Cuál es tu historia con el pilpilén negro?",False,False,43 - 46 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3427/06082018101025pilpilen_negro_michel_baez_b.jpg,https://aves.ninjas.cl/api/birds/99-haematopus-ater
235-agriornis-lividus,Mero,Great Shrike-tyrant,Agriornis lividus,https://aves.ninjas.cl/api/site/assets/files/3430/map.svg,Entre la Región de Atacama y la Región de Los Ríos,"Se le puede observar desde La Región de Atacama hasta la Región de Los Ríos, donde se desplaza solitario o en parejas en campos abiertos y faldeos de cerros, zonas arbustivas, de preferencia con cactus y puyas, bordes de bosques y bosques de Nothofagus abiertos en el extremo de su rango. Desde los 0 a 2000 msnm. También se distribuye por el sur de Argentina. Estas aves nidifican en arbustos o árboles pequeños pero con espeso follaje. Generalmente ponen 3 huevos de color cremoso, con puntos oscuros.","Por su forma y tamaño se puede confundir, a simple vista, con un Zorzal. El Mero se diferencia de éste por la forma y coloración general de su pico, el cual es ganchudo y negro, a diferencia del Zorzal que posee un pico amarillo, al igual que sus patas.",False,False,26 - 28 cm.,Passeriformes - Suborden Tyranni,Nativa,https://aves.ninjas.cl/api/site/assets/files/3429/20082018063420mero_marcos_baumann_web.jpg,https://aves.ninjas.cl/api/birds/235-agriornis-lividus
101-phegornis-mitchellii,Chorlito Cordillerano,Diademed Sandpiper-plover,Phegornis mitchellii,https://aves.ninjas.cl/api/site/assets/files/3432/map.svg,Entre la Región de Arica y Parinacota y la Región del Maule,"Podemos apreciar al chorlito cordillerano  en forma  solitaria o en parejas en vegas y bofedales de altura, en riberas de ríos o en humedales cordilleranos entre los 2.000 hasta los 5.000 msnm.  Estas elegantes aves residen en Chile desde la Región de Arica hasta el Maule, pero también se les puede encontrar habitando otros territorios de Sudamérica, como Perú, Bolivia y Argentina. Estas aves hacen su nido en el suelo escondido entre la vegetación, en donde colocan dos huevos de color crema con manchas café.","Aún se desconoce que hacen estos chorlos en invierno, específicamente cuando migran al norte. Esto las hace sumamente misteriosas.  Por otro lado, es un ave muy apreciada por los ornitólogos, es decir las personas que estudian las aves, ya que es diferente al resto de los chorlos del mundo al poseer un largo pico para buscar su alimento.",False,False,16 -19 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3431/13082018073104chorlito_cordillerano_camilo_maldonado_web.jpg,https://aves.ninjas.cl/api/birds/101-phegornis-mitchellii
218-columba-livia,Paloma doméstica,Rock Dove,Columba livia,https://aves.ninjas.cl/api/site/assets/files/3436/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"Es una especie introducida que se pueden ver en bandadas a lo largo de todo Chile, incluso en la Isla Robison Crusoe y Rapa nui. Suelen frecuentar zonas de asentamientos humanos, pueblos y ciudades, aunque también habitan cerca de plantaciones de pino y eucaliptos, quebradas y cultivos. Se refugian en estructuras urbanas como edificios, casas, galpones, etc. donde nidifican solitarias y en parejas durante todo el año, colocando 2 huevos blancos.","Es un ave originaria de África, Europa y Asia, pero que actualmente se encuentra en todo el mundo. Antiguamente era utilizada como un ave mensajera.",False,False,31 - 34 cm.,Columbiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3435/05092018085443paloma_domestica_gordon_magee_web.jpg,https://aves.ninjas.cl/api/birds/218-columba-livia
200-diuca-diuca,Diuca,Common Diuca-finch,Diuca diuca,https://aves.ninjas.cl/api/site/assets/files/3438/map.svg,Entre la Región de Coquimbo y la Región de Magallanes,"Estas aves se pueden observar solitarias, en parejas o grupos mixtos desde la Región de Coquimbo hasta la Región de Magallanes.Especie introducida en Rapa nui, donde actualmente es muy abundante.Existen 4 subespecies de Diuca y 3 de ellas están en Chile.Suele frecuentar zonas de árboles, matorrales, jardines y arbustos, también en tejados o roqueríos. Nidifican solitarias en arbustos, techos de casas, principalmente ubica sus nidos en altura donde coloca entre 2 a 4 huevos azul verdoso con manchas oscuras.","Según Montecino, en la cultura popular se cree que esta ave es sinónimo de buen augurio, siendo de muy buena suerte toparse con ella.Por otro lado, es una especie muy parasitada por el Mirlo, ave que no construye nidos propios, sino que aprovecha los de otras aves como la Diuca para depositar sus huevos. De esta manera, la crianza y la alimentación de sus crías es otorgada por otra especie.",True,False,16 - 18 cm.,Passeriformes - Suborden Passeres,Nativa,https://aves.ninjas.cl/api/site/assets/files/3437/15082018080143diuca_andre_vielma_web.jpg,https://aves.ninjas.cl/api/birds/200-diuca-diuca
41-chloephaga-picta,Caiquén,Upland Goose,Chloephaga picta,https://aves.ninjas.cl/api/site/assets/files/3442/map.svg,Entre la Región de Valparaíso y la Región de Magallanes,"Podemos observarlos en parejas o grupos numerosos en estepas o pastizales,  humedales, costas y zonas precordilleranas. El caiquén es residente en Chile desde Colchagua hasta el Cabo de Hornos. Estos gansos también habitan en la zona sur de la Patagonia de Argentina y las Islas Malvinas. Nidifica oculto en el suelo entre los matorrales, construye su nido con ramitas pequeñas e incuba entre cinco a siete huevos de color rosado pálido.",El pueblo originario Selknam utilizaba las  plumas primarias del ala izquierda de los caiquenes para construir sus flechas.,False,True,60 - 73 cm.,Anseriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3441/20082018101508caiquen_hembra_marcos_baumann_web.jpg,https://aves.ninjas.cl/api/birds/41-chloephaga-picta
62-oxyura-ferruginea (jamaicensis),Pato Rana de Pico Ancho,Andean Duck,Oxyura ferruginea (jamaicensis),https://aves.ninjas.cl/api/site/assets/files/3446/map.svg,Entre la Región de Tarapacá y la Región de Magallanes,"Podemos observarlo solitario, en parejas o pequeños grupos en esteros, lagunas y humedales. El pato rana de pico ancho es residente en Chile desde la Región de Arica hasta Magallanes. Algunas poblaciones migran, visitando ocasionalmente Tierra del Fuego. Estos patos también  habitan  como Argentina, Bolivia, Perú, Ecuador y Colombia. Construyen su nido en el suelo en lugares escondidos tras la vegetación e incuban entre siete y 12 huevos blanquecinos.","Algunos autores consideran que este pato tiene dos razas: jamaicensis y ferruginea, siendo esta última un habitante de las lagunas ubicadas en el altiplano nortino.",True,True,45 - 48 cm.,Anseriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3445/18082018072846pato_rana_pico_ancho_carlos_monteverde_web.jpg,https://aves.ninjas.cl/api/birds/62-oxyura-ferruginea-jamaicensis
158-cinclodes-nigrofumosus,Churrete Costero,Seaside Cinclodes,Cinclodes nigrofumosus,https://aves.ninjas.cl/api/site/assets/files/3448/map.svg,Entre la Región de Arica y Parinacota y la Región de Los Ríos,"Podemos observarlo solitario, en parejas o pequeños grupos saltando y aleteando inquietamente moviendo su colita de arriba hacia abajo en playas, desembocaduras de ríos  y costas. El churrete costero es un ave endémica de Chile, es decir vive exclusivamente en este territorio. La población está distribuida entre Arica y Valdivia, pero también existen registros de avistamientos en la Isla Mocha. Construyen su nido en grietas y agujeros en rocas y acantilados.  Incuban  entre 3 y 4 huevos blanquecinos.",El churrete costero es uno de los passeriformes más grandes  del mundo que habita en las costas y playas.  Su apellido científico “nigrofumosus” significa negro ahumado en latín y hace referencia al color de su cuerpo.,False,False,21 - 27 cm.,Passeriformes - Suborden Tyranni,Endemica de Chile,https://aves.ninjas.cl/api/site/assets/files/3447/23082018053546churrete_costero_cristian_vergara_web.jpg,https://aves.ninjas.cl/api/birds/158-cinclodes-nigrofumosus
107-arenaria-interpres,Playero vuelvepiedras,Ruddy Turnstone,Arenaria interpres,https://aves.ninjas.cl/api/site/assets/files/3450/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"Estas llamativas aves se pueden observar en grupos desde la Región de Arica y Parinacota hasta la Región de Magallanes. Suelen frecuentar zonas costeras, playas con piedras y arena, incluso en lagunas cerca de la costa y estuarios. No nidifican en Chile, lo hacen en el Ártico donde suelen colocar unos 4 huevos.",Tiene la capacidad de voltear piedras más grandes que su cabeza.,False,False,21 - 26 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3449/13082018085555playero_vuelvepiedras_leslie_brackenridge_web.jpg,https://aves.ninjas.cl/api/birds/107-arenaria-interpres
236-hirundo-rustica,Golondrina Bermeja,Barn Swallow,Hirundo rustica,https://aves.ninjas.cl/api/site/assets/files/3452/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"Estas esbeltas aves se pueden observar solitarias o en grupos desde la Región de Arica y Parinacota hasta la Región de Magallanes y de la Antártica Chilena durante la época estival (primavera y verano). Suelen frecuentar terrenos abiertos, valles, desierto, cultivos, costas marinas aunque también se pueden ver cerca de asentamientos humanos. Estas aves no nidifican en Chile, lo hacen México, Estados Unidos incluso en Alaska y Canadá, donde hacen nidos en cavernas y grietas, puentes, alcantarillas o edificios.",La Golondrina bermeja es la única paseriforme de Norteamérica que viene a pasar el invierno tan al sur como hasta Tierra del Fuego.,False,False,17 - 19 cm.,Passeriformes - Suborden Tyranni,Nativa,https://aves.ninjas.cl/api/site/assets/files/3451/18082018010729golondrina_bermeja_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/236-hirundo-rustica
87-fulica-armillata,Tagua Común,Red-gartered Coot,Fulica armillata,https://aves.ninjas.cl/api/site/assets/files/3455/map.svg,Entre la Región de Atacama y la Región de Magallanes,"Podemos observarlas en parejas o numerosas bandadas en ríos, lagunas, estuarios y humedales en general.  La tagua común es residente en Chile desde Copiapó hasta Tierra del fuego. Estas aves también habitan en otros territorios de Latinoamérica como Argentina, Brasil y Uruguay. Nidifica en el agua, en donde construye un nido con juncos o pastos e incuba entre 4 a 7 huevos pardo claro con pintitas negruzcas.","En la zona centro de Chile, existe una ciudad llamada San Vicente de Tagua Tagua y se dice que su nombre se debe a que ahí existía una laguna en donde habitaban cientos de estas simpáticas aves.",False,False,43 - 50 cm.,Gruiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3454/19082018095200tagua_comun_marcos_baumann_web.jpg,https://aves.ninjas.cl/api/birds/87-fulica-armillata
97-charadrius-modestus,Chorlo Chileno,Rufous-chested Plover,Charadrius modestus,https://aves.ninjas.cl/api/site/assets/files/3457/map.svg,Entre la Región de Tarapacá y la Región de Magallanes,"Podemos apreciar a esta elegante ave en solitario  o en pequeños grupos rondando playas, pastizales y matorrales entre el nivel del mar los 1.000 msnm.  Estas elegantes aves  residen en Chile principalmente entre Magallanes y Aysén pero algunas poblaciones migran hacia el norte en invierno llegando a las costas de Antofagasta e Iquique.  También se les puede encontrar habitando otros territorios de Latinoamérica como Perú, Argentina, Brasil y Uruguay. Estas aves fabrican su nido en el suelo con pastos y musgos, en zonas de matorral.  Incuban entre dos a tres  huevos de color crema con múltiples manchas pardas.","Esta elegante ave es endémica del cono sur de Latinoamérica, por lo tanto, no se puede ver en ninguna otra parte del mundo.",True,False,19 - 22 cm.,Charadriiformes,Endemica de Chile,https://aves.ninjas.cl/api/site/assets/files/3456/17082018025610chorlo_chileno_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/97-charadrius-modestus
233-muscisaxicola-maclovianus,Dormilona Tontita,Dark-faced ground-tyrant,Muscisaxicola maclovianus,https://aves.ninjas.cl/api/site/assets/files/3460/map.svg,Entre la Región de Los Lagos y la Región de Magallanes,"En nuestro país se distribuye desde la Región de Los Lagos a Cabo de Hornos (Región de Magallanes y la Antártica Chilena), migrando en invierno hacia el norte por el lado del pacífico de los Andes, llegando generalmente hasta Perú y accidentalmente hasta el sur de Ecuador. Se establece en poblaciones estacionales a lo largo toda su ruta. Habita preferentemente zonas abiertas incluyendo vegas, áreas de matorral, ambientes boscosos y laderas rocosas, mientras que en invierno se le puede ver en zonas de campos cultivados y borde costero. Construye su nido en el interior de grietas, cavidades en rocas o acumulaciones de piedras, donde pone 2-3 huevos",El pueblo mapuche la denominan más acertadamente “pichi püdco” (Diucón pequeño),False,False,15 - 17 cm.,Passeriformes - Suborden Passeres,Nativa,https://aves.ninjas.cl/api/site/assets/files/3459/22082018122710dormilona_tontita_juvenil_luis_piovani_web.jpg,https://aves.ninjas.cl/api/birds/233-muscisaxicola-maclovianus
161-sylviorthorhynchus-desmurii,Colilarga,Des Murs&amp;Prime;s Wiretail,Sylviorthorhynchus desmurii,https://aves.ninjas.cl/api/site/assets/files/3463/map.svg,Entre la Región de Coquimbo y la Región de Magallanes,"Se distribuye exclusivamente en Chile y Argentina. En Chile desde la Región de Coquimbo hasta la Región de Magallanes y Antártica Chilena. Se mueve generalmente en parejas entre la vegetación densa, principalmente entre quilas y arbustos de sotobosque. Nidifica entre la misma vegetación densa, construyendo nidos cerrados en forma de bola con una entrada lateral. Pone generalmente 3 huevos de color blanco.","No existe en Chile otra especie de ave con una cola tan característica como la que posee el Colilarga. De los 24 cm. de su largo total, cerca de 16 cm. corresponden al largo de dos sus rectrices centrales, y 8 cm. al largo de su cuerpo.",False,False,21 - 24 cm.,Passeriformes - Suborden Tyranni,Nativa,https://aves.ninjas.cl/api/site/assets/files/3462/17082018051920colilarga_tomas_rivas_web.jpg,https://aves.ninjas.cl/api/birds/161-sylviorthorhynchus-desmurii
27-plegadis-chihi,Cuervo de Pantano,White-faced Ibis,Plegadis chihi,https://aves.ninjas.cl/api/site/assets/files/3466/map.svg,Entre la Región de O&amp;Prime;Higgins y la Región de Los Lagos,,,True,False,46 - 66 cm.,Pelecaniformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3465/17082018052311cuervo_del_pantano_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/27-plegadis-chihi
95-pluvialis-squatarola,Chorlo Ártico,Grey Plover,Pluvialis squatarola,https://aves.ninjas.cl/api/site/assets/files/3468/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"Se puede observar al chorlo ártico en solitario o en grupos en playas intermareales, costas marinas y sectores acuáticos salinos desde  la Región de Arica hasta la Isla Grande de Chiloé y en Magallanes. Es un ave ampliamente distribuida en el mundo que migra hacia el hemisferio sur en su  época no reproductiva y vuelve a migrar para reproducirse en el hemisferio norte. Los padres fabrican su nido en el suelo, en cual incuban entre tres a cuatro huevos de color crema con múltiples manchitas pardas oscuras.","El chorlo ártico es un experto volando y está adaptado para migrar distancias que van desde 1.500 hasta los 6.500 kilómetros. Por otro lado, sabías que el chorlo ártico es considerado un ave monógama, es decir, tiene una pareja para toda la vida con la que realiza sus viajes por el mundo. ¡Quien como ella!",True,False,27 - 31 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3467/20082018102307chorlo_artico_marcos_baumann_web.jpg,https://aves.ninjas.cl/api/birds/95-pluvialis-squatarola
160-phleocryptes-melanops,Trabajador,Wren-like Rushbird,Phleocryptes melanops,https://aves.ninjas.cl/api/site/assets/files/3471/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"Pese a ser un ave pequeña, esta especie presenta una interesante distribución geográfica en América del Sur habitando sectores de Brasil, Paraguay, Uruguay, Argentina y Chile. En nuestro país es residente anual y localmente común desde Atacama hasta Llanquihue, alcanzando una distribución máxima hasta los 3700 msnm. 
Asimismo, se ha transformado en un residente migratorio escaso y local en los ambientes apropiados desde Aysén hasta Magallanes. Habita solo en zonas pantanosas y humedales con una alta densidad de juncales y pajonales. No es posible ubicarlo fuera de estas áreas.","El trabajador es un ave muy difícil de observar, dado su pequeño tamaño y hábitat. Sin embargo, una forma más fácil de encontrarlo es a partir de su característico canto. Este ha sido descrito como la representación sinfónica de interminables sonidos semejantes al uso de diferentes herramientas por los trabajadores de una faena u obra de construcción, destacando, por sobre otros, la similitud del canto al sonido emitido por el martilleo de muchos clavos. 

La similitud de su canto con los sonidos de las faenas de trabajadores, explican el origen de su nombre común, no obstante, se dice que su nombre se debe al exquisito y meticuloso trabajo que realiza esta ave para construir su nido.  

En Brasil, argentina y Uruguay, esta ave ha trascendido en la identidad, cultura y folklore de dichos países, siendo protagonista de poemas, cuentos y canciones.",False,False,13 - 14 cm.,Passeriformes - Suborden Passeres,Nativa,https://aves.ninjas.cl/api/site/assets/files/3470/23082018055733trabajador_antonio_maureira_web.jpg,https://aves.ninjas.cl/api/birds/160-phleocryptes-melanops
149-rhodopis-vesper,Picaflor del Norte,Oasis Hummingbird,Rhodopis vesper,https://aves.ninjas.cl/api/site/assets/files/3474/map.svg,Entre la Región de Arica y Parinacota y la Región de Coquimbo,"Amplia distribución por la costa del Océano Pacifico en América del Sur, específicamente desde Perú hasta el norte de Chile. En nuestro país, un residente anual y común de valles, oasis, y con menor frecuencia, de quebradas cordilleranas hasta los 3.500 msnm desde Arica y Parinacota hasta la región de Coquimbo.  La subespecie vesper, se desplaza como habitante clásico desde Arica hasta Calama, mientras que la subespecie attacamensis se desplaza como residente anual desde Caldera hasta Ovalle, siendo registrado como un errante en la región Metropolitana.","Esta ave ha sido reconocida comúnmente como “colibrí de atacama”, “picaflor” y “pica-la-rosa”. Así mismo, es conocido como “Lumi-amchi” por la cultura aymara, y como “Sihuarquenti” por los pueblos originarios de lengua quechua, en referencia a sus colores.El picaflor del norte utiliza su larga cola en el momento de alimentarse como si esta fuese un timón. Así mismo, en contraste con la continua actividad de otros picaflores, esta especie se regala un merecido descanso, por algunos minutos, posado en una rama.En términos generales, el picaflor es una de las aves de mayor recorrido, trascendencia y presencia en la identidad y cultura de nuestro país, no obstante, no existe un reconocimiento explícito según la diversidad de especies con presencia nacional, no obstante, existe un relato popular que hace referencia directa al Picaflor del Norte, exhibiendo diversas versiones entre la región de Atacama y Coquimbo. En concreto, la narración sitúa a un picaflor en tiempos de sequía, y ante, la falta y poca disponibilidad de agua, una madre picaflor debe iniciar un viaje a la costa en busca de agua para sus pequeños polluelos. El relato, narra la compleja travesía del picaflor, entre descanso y vuelo esta pequeña ave logra llegar a la costa, y luego de conseguir agua inicia su retorno, no obstante, mientras vuelve se encuentra con sediento viajero, por lo que decide compartir un poco de su fuente de agua, quedando solo para sus polluelos. Fue así, que, tras un extenuante viaje, les pudo dar un poco de agua a sus pequeños, no pudiendo, la madre, ingerir ni una gota de agua. Lo que no se sabía, es que, una curiosa nube la siguió desde la playa, y ante la hermosa actitud del picaflor con sus polluelos y el viajero, de tanta emoción, comenzó a llorar, y así fue como, un pequeño picaflor, entre vuelo y descanso, la lluvia y la alegría del valle.   En la zona norte, es clásica la denominación de “picaflor” para aquellas personas que no se comprometen amorosamente, prefiriendo el amor libre, la poligamia, o, actualmente denominado, poliamor, a su vez, se argumenta que se debe a su hábito de “saltar de flor en flor” como estrategia de alimentación.  Así mismo, en Atacama, es un mito urbano sobre el paradero de los picaflores durante la lluvia. Finalmente, al igual que en la zona central, se reconoce que su avistamiento es signo de buena suerte, y, símbolo de protección contra las malas energías.     Un dato interesante, se relaciona con que este picaflor coexiste, en su hábitat, con el picaflor de Cora, pero se alimentan de diferentes flores o diversas partes de una flor, por lo que, podrían ser avistados en conjunto durante una jornada de alimentación.  Y, ¿Cuál es tu historia con esta maravilla del norte?",False,True,13 - 14 cm.,Apodiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3473/18082018080945picaflor_del_norte_hembra_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/149-rhodopis-vesper
242-caracara-plancus,Traro o Carancho Común,Southern Caracara,Caracara plancus,https://aves.ninjas.cl/api/site/assets/files/3476/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"Es un ave de amplia distribución en parte de América Latina, habitando el sur de Perú, Argentina, Bolivia, Paraguay, Uruguay, parte de Brasil, y Chile. En nuestro país, se extiende desde Arica a Tierra del Fuego, principalmente en áreas boscosas y matorrales, no ascendiendo a la alta cordillera.","El traro ha sido reconocido con diferentes nombres según geografía y cultura. El trero fue reconocido como “Traru” por los mapuches, “Ketéla” por el pueblo yagan, “Tarácark” por el pueblo kahuescar, “Heil-ken” por los selk´man ,y “Hel-hen” por los tehuelches. Así mismo, es reconocido como “Taro”, “Huaro” y “Carancho”, en Atacama, Chiloé y en la zona de Aysén, respectivamente. Las aves rapaces tienen una importancia y un lugar privilegiado para los pueblos indígenas de nuestro país.  En este caso, el Traro tiene un rol relevante para la historia nacional, ya que el linaje de las águilas dio origen a dos guerreros, estrategas y líderes del pueblo mapuche durante la resistencia mapuche contra el dominio español en la primera fase de la Guerra de Arauco. El primer guerrero fue Lef – Traru, cuyo nombre significa traru veloz, o mejor conocido por los españoles como Lautaro, estratega de alta relevancia en la lucha contra Pedro de Valdivia. El segundo fue Pelon-traru, cuyo nombre significa traru luminoso, o mejor conocido como Pelentaro, quien fue protagonista y gestor de la segunda rebelión mapuche en 1598.   Para los mapuches, según antecedentes recopilado por el Fray Sigifredo de Fraunhausl, el traro es un símbolo mágico y de guerra, por lo que utilizaban sus plumas para los tocados ceremoniales, y en algunas indumentarias para la guerra. Para la cultura Selk´man, el vuelo del traro por sobre ellos simbolizaba que vendría un mal clima y nevazones. Por último, para los yaganes el trero no era un ave de consumo debido a sus hábitos de carroñero, no obstante, utilizaban su carne como anzuelo para pescar.    Sin duda, el traro es parte de la cultura e identidad chilena, por ejemplo, en la zona central de nuestro país, se cree que, si se observa a esta ave revoloteando cerca de una casa en numeración impar, significa que se aproxima una muerte trágica. En cambio, en la región patagónica, se cree, por un lado, que si el trero grita fuerte y ronco se avecina un viento y un frio intenso para la zona, y por otro lado, que si se observa al trero caminando en el suelo con las alas extendidas es un anuncio de muerte de un familiar. Así mismo, el traro se transformó en protagonista y fuente de inspiración de cuentos y poemas, destacando el cuento mapuche “El traro y el jote”, su mención en el cuento “El lobo salamar” de la colección de “Cuentos folklóricos chilenos” de Yolanda Pino, y su participación en el cuento “El tahúr o la hija del diablo” de la colección de cuentos de “Sabiduría chilena de tradición oral” de Gastón Soublette.  Finalmente, Gabriela Mistral menciona al traro en su poema “el costado desnudo”, personificándolo como un ave de respuesta sabía frente a la incerteza.",False,False,50 - 64 cm.,Falconiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3475/18082018101231traro_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/242-caracara-plancus
111-gallinago-paraguaiae,Becasina Común,South American Snipe,Gallinago paraguaiae,https://aves.ninjas.cl/api/site/assets/files/3479/map.svg,Entre la Región de Atacama y la Región de Magallanes,"Ave del extremo sur de Chile y Argentina. Se distribuye desde Cautín hasta el Cabo de Hornos, aunque registros actuales la concentran solo en Tierra del Fuego y algunas islas cercanas. Prefiere terrenos húmedos y con vegetación arbustiva baja. Se le ve generalmente en riveras de arroyos y pastizales. Desde el nivel del mar hasta los 800 m.",Es un  ave de hábitos crepusculares y también nocturnos.,False,False,26 - 30 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3478/05092018084208becacina_comu-n_pio_marshall_web.jpg,https://aves.ninjas.cl/api/birds/111-gallinago-paraguaiae
